day,lang,tweets,authors,originals,rt_tweets,likes,views,retweets,body_nonnull,body_null_or_empty,created_at_null,partial_day
2026-09-10,sv,1024,646,532,492,97603,9185133,11090,1024,0,0,False
2026-09-10,ta,810,380,200,610,146823,10900904,39170,810,0,0,False
2026-09-10,te,305,145,96,209,14250,808669,2061,305,0,0,False
2026-09-10,th,15019,5210,2036,12983,1099540,103284195,1042257,15019,0,0,False
2026-09-10,tl,4227,3311,1647,2580,915673,38954015,129248,4227,0,0,False
2026-09-10,tr,19074,9483,9501,9573,5117474,569185126,370819,19074,0,0,False
2026-09-10,ug,1,1,1,0,14,410,9,1,0,0,False
2026-09-10,uk,436,258,261,175,36005,2274884,2689,436,0,0,False
2026-09-10,und,7658,6639,2785,4873,1862892,70991579,232825,7658,0,0,False
2026-09-10,ur,904,473,350,554,76096,4194156,22494,904,0,0,False
2026-09-10,vi,323,224,208,115,11099,2701811,5448,323,0,0,False
2026-09-10,zh,4361,2786,2338,2023,564472,98664215,51146,4361,0,0,False
2026-09-10,zxx,34899,26960,10975,23924,13545615,569088083,1368170,34899,0,0,False
2026-09-11,<ALL>,787434,334716,346373,441061,245115631,17121046267,31291793,787434,0,0,False
2026-09-11,<NULL>,5,5,5,0,318,0,47,5,0,0,False
2026-09-11,am,39,27,17,22,554,20550,113,39,0,0,False
2026-09-11,ar,17229,8773,9295,7934,2045071,387122743,257923,17229,0,0,False
2026-09-11,art,2860,2551,2472,388,128236,11321195,21148,2860,0,0,False
2026-09-11,bg,32,21,18,14,554,33864,24,32,0,0,False
2026-09-11,bn,72,50,45,27,3907,392219,1165,72,0,0,False
2026-09-11,bo,3,3,1,2,0,85,0,3,0,0,False
2026-09-11,ca,2492,1570,798,1694,298641,26256544,37936,2492,0,0,False
2026-09-11,ckb,55,34,39,16,611,20317,32,55,0,0,False
2026-09-11,cs,740,493,351,389,135026,7310804,10963,740,0,0,False
2026-09-11,cy,385,359,160,225,122541,6631427,25882,385,0,0,False
2026-09-11,da,547,488,250,297,141329,16166714,6711,547,0,0,False
2026-09-11,de,4021,2452,1866,2155,849292,32770262,114371,4021,0,0,False
2026-09-11,dv,22,16,9,13,306,82488,188,22,0,0,False
2026-09-11,el,455,214,194,261,13163,652245,2429,455,0,0,False
2026-09-11,en,332338,160223,132375,199963,126690054,7807634053,14047256,332338,0,0,False
2026-09-11,es,60160,31053,22803,37357,16133719,927709407,2035352,60160,0,0,False
2026-09-11,et,1351,1264,530,821,196633,7237720,22040,1351,0,0,False
2026-09-11,eu,440,396,174,266,63571,1761461,8280,440,0,0,False
2026-09-11,fa,5619,2825,3288,2331,685119,37022331,39341,5619,0,0,False
2026-09-11,fi,670,493,352,318,90977,13699568,7755,670,0,0,False
2026-09-11,fr,23759,12584,9902,13857,4701512,425223850,565322,23759,0,0,False
2026-09-11,gu,23,17,12,11,1885,188971,197,23,0,0,False
2026-09-11,hi,2167,1261,941,1226,376443,23477324,83276,2167,0,0,False
2026-09-11,ht,998,951,479,519,151625,8693336,14655,998,0,0,False
2026-09-11,hu,208,199,93,115,86882,4560788,10113,208,0,0,False
2026-09-11,hy,7,2,7,0,1,237,0,7,0,0,False
2026-09-11,in,12544,8011,6102,6442,3527074,215586026,605044,12544,0,0,False
2026-09-11,is,86,79,43,43,10915,832642,2411,86,0,0,False
2026-09-11,it,3115,2091,1547,1568,694798,31934351,60080,3115,0,0,False
2026-09-11,iw,816,517,474,342,115510,4335206,10952,816,0,0,False
2026-09-11,ja,140789,66772,81431,59358,37109414,4347862376,6078620,140789,0,0,False
2026-09-11,ka,8,8,1,7,1,34,0,8,0,0,False
2026-09-11,km,8,6,7,1,26,7092,0,8,0,0,False
2026-09-11,kn,59,41,35,24,2936,136061,357,59,0,0,False
2026-09-11,ko,17308,9261,6659,10649,3506931,330043609,873118,17308,0,0,False
2026-09-11,lt,230,226,104,126,37780,1516474,4680,230,0,0,False
2026-09-11,lv,264,192,148,116,18570,642817,1570,264,0,0,False
2026-09-11,ml,19,12,11,8,936,33310,286,19,0,0,False
2026-09-11,mr,154,76,85,69,33159,638203,2358,154,0,0,False
2026-09-11,my,33,19,22,11,217,11547,38,33,0,0,False
2026-09-11,ne,103,65,74,29,1893,244460,282,103,0,0,False
2026-09-11,nl,1700,1098,826,874,137373,20438992,17326,1700,0,0,False
2026-09-11,no,421,374,211,210,31472,1072258,6956,421,0,0,False
2026-09-11,or,23,11,16,7,846,40493,78,23,0,0,False
2026-09-11,pa,14,13,9,5,644,27576,287,14,0,0,False
2026-09-11,pl,3568,1956,1739,1829,502442,36143662,69207,3568,0,0,False
2026-09-11,ps,115,56,56,59,1439,58866,203,115,0,0,False
2026-09-11,pt,45737,22728,20139,25598,21057114,774286696,2468948,45737,0,0,False
2026-09-11,qam,373,298,203,170,154,41163,12,373,0,0,False
2026-09-11,qct,26,22,23,3,154,25942,11,26,0,0,False
2026-09-11,qht,1002,815,740,262,16821,1784151,3063,1002,0,0,False
2026-09-11,qme,11425,9998,3428,7997,2614588,116309166,289626,11425,0,0,False
2026-09-11,qst,1488,1323,1374,114,22092,792738,3566,1488,0,0,False
2026-09-11,ro,558,522,207,351,182662,4643957,20064,558,0,0,False
2026-09-11,ru,1519,888,1042,477,196870,9437937,14042,1519,0,0,False
2026-09-11,sd,8,5,6,2,44,7749,5,8,0,0,False
2026-09-11,si,6,3,4,2,3,369,0,6,0,0,False
2026-09-11,sl,254,199,129,125,23296,572587,2917,254,0,0,False
2026-09-11,sr,183,127,73,110,8108,551500,1698,183,0,0,False
2026-09-11,sv,1076,646,557,519,211590,9330642,19524,1076,0,0,False
2026-09-11,ta,697,344,274,423,122836,6434946,25115,697,0,0,False
2026-09-11,te,311,166,120,191,31894,2068133,5873,311,0,0,False
2026-09-11,th,10489,4773,1780,8709,1395031,138170909,1223375,10489,0,0,False
2026-09-11,tl,3915,3128,1774,2141,715889,41212180,104349,3915,0,0,False
2026-09-11,tr,21415,9892,10314,11101,5952374,648919509,491340,21415,0,0,False
2026-09-11,ug,5,4,3,2,29,1079,23,5,0,0,False
2026-09-11,uk,447,275,252,195,31360,1283157,3835,447,0,0,False
2026-09-11,und,7259,6223,2983,4276,1451502,56476278,205757,7259,0,0,False
2026-09-11,ur,1020,516,383,637,91125,4635421,26704,1020,0,0,False
2026-09-11,vi,258,189,160,98,5544,484437,585,258,0,0,False
2026-09-11,zh,4350,2727,2324,2026,545703,92064874,48059,4350,0,0,False
2026-09-11,zxx,35539,27473,12005,23534,11786502,473914189,1286930,35539,0,0,False
2026-09-12,<ALL>,938116,359221,406650,531466,264735223,17850524958,33524701,938116,0,0,False
2026-09-12,<NULL>,8,5,8,0,33,0,0,8,0,0,False
2026-09-12,am,21,16,11,10,265,5208,75,21,0,0,False
2026-09-12,ar,22279,10247,12409,9870,2813442,397184607,367684,22279,0,0,False
2026-09-12,art,3511,3105,3030,481,59778,3813456,6133,3511,0,0,False
2026-09-12,bg,57,41,33,24,1066,54337,51,57,0,0,False
2026-09-12,bn,45,36,30,15,972,66658,200,45,0,0,False
2026-09-12,ca,2162,1428,793,1369,230351,12635268,44381,2162,0,0,False
2026-09-12,ckb,42,25,24,18,398,11986,22,42,0,0,False
2026-09-12,cs,683,488,308,375,131570,6367587,8550,683,0,0,False
2026-09-12,cy,469,458,183,286,72271,11427837,8353,469,0,0,False
2026-09-12,da,625,564,288,337,64892,7297320,4313,625,0,0,False
2026-09-12,de,4494,2754,2000,2494,915926,31645094,135790,4494,0,0,False
2026-09-12,dv,70,34,27,43,1641,80449,1603,70,0,0,False
2026-09-12,el,573,257,241,332,16746,813774,2425,573,0,0,False
2026-09-12,en,389784,173449,149751,240033,131210438,7712729408,14358864,389784,0,0,False
2026-09-12,es,66569,33321,25255,41314,16180480,817329154,2114291,66569,0,0,False
2026-09-12,et,1817,1657,758,1059,453182,25309104,55943,1817,0,0,False
2026-09-12,eu,571,501,250,321,73773,3797313,11680,571,0,0,False
2026-09-12,fa,6661,3169,3842,2819,777675,40360023,31593,6661,0,0,False
2026-09-12,fi,749,522,342,407,70011,3254943,7643,749,0,0,False
2026-09-12,fr,25754,12995,10560,15194,4641082,421668543,568505,25754,0,0,False
2026-09-12,gu,29,14,21,8,744,44626,134,29,0,0,False
2026-09-12,hi,2564,1485,1096,1468,629625,42571853,139427,2564,0,0,False
2026-09-12,ht,1299,1240,589,710,247077,10192868,30524,1299,0,0,False
2026-09-12,hu,272,251,131,141,33576,1533819,2428,272,0,0,False
2026-09-12,hy,6,2,6,0,2,364,1,6,0,0,False
2026-09-12,in,17031,10083,7864,9167,4478011,279218490,830220,17031,0,0,False
2026-09-12,is,159,144,86,73,106843,1911139,9688,159,0,0,False
2026-09-12,it,3819,2549,1950,1869,572958,31836303,61421,3819,0,0,False
2026-09-12,iw,696,352,362,334,70875,2640947,7021,696,0,0,False
2026-09-12,ja,177757,75046,104050,73707,42648140,4842928763,6021815,177757,0,0,False
2026-09-12,ka,6,6,2,4,20,286,0,6,0,0,False
2026-09-12,km,1,1,0,1,0,0,0,1,0,0,False
2026-09-12,kn,68,37,38,30,5302,188690,712,68,0,0,False
2026-09-12,ko,22735,11345,8366,14369,4640890,398133809,1119856,22735,0,0,False
2026-09-12,lo,1,1,1,0,106,11129,46,1,0,0,False
2026-09-12,lt,338,330,182,156,108880,6219559,8981,338,0,0,False
2026-09-12,lv,203,176,94,109,3011,251573,556,203,0,0,False
2026-09-12,ml,32,21,15,17,328,65892,11,32,0,0,False
2026-09-12,mr,158,70,82,76,6261,499819,704,158,0,0,False
2026-09-12,my,122,36,62,60,354,8092,84,122,0,0,False
2026-09-12,ne,96,46,52,44,683,69944,115,96,0,0,False
2026-09-12,nl,1888,1235,925,963,256784,11584121,42416,1888,0,0,False
2026-09-12,no,458,392,284,174,43937,1901827,3376,458,0,0,False
2026-09-12,or,8,6,8,0,2295,157836,314,8,0,0,False
2026-09-12,pa,22,18,13,9,7807,420096,2144,22,0,0,False
2026-09-12,pl,3613,2062,1724,1889,562620,32238663,74293,3613,0,0,False
2026-09-12,ps,92,62,47,45,1597,105168,216,92,0,0,False
2026-09-12,pt,53270,25207,23309,29961,21617054,823930389,2528400,53270,0,0,False
2026-09-12,qam,389,306,210,179,410,86939,58,389,0,0,False
2026-09-12,qct,19,17,16,3,68,3945,8,19,0,0,False
2026-09-12,qht,1305,1060,1034,271,45524,5230397,5156,1305,0,0,False
2026-09-12,qme,13409,11732,3858,9551,2979513,137801266,312986,13409,0,0,False
2026-09-12,qst,1964,1838,1702,262,190013,7515481,10469,1964,0,0,False
2026-09-12,ro,665,630,254,411,136432,20331718,16916,665,0,0,False
2026-09-12,ru,1719,943,1133,586,195220,8936371,11036,1719,0,0,False
2026-09-12,sd,10,9,4,6,30,1281,2,10,0,0,False
2026-09-12,si,10,5,8,2,42,1866,4,10,0,0,False
2026-09-12,sl,219,179,101,118,43614,2813512,4225,219,0,0,False
2026-09-12,sr,177,105,78,99,9922,353813,921,177,0,0,False
2026-09-12,sv,1369,778,660,709,123981,7829064,14231,1369,0,0,False
2026-09-12,ta,814,365,261,553,153648,7248543,37441,814,0,0,False
2026-09-12,te,282,157,103,179,15044,1032788,2413,282,0,0,False
2026-09-12,th,16541,6420,2624,13917,2392353,172454872,1675172,16541,0,0,False
2026-09-12,tl,5421,4273,2123,3298,1629904,46255269,231020,5421,0,0,False
2026-09-12,tr,23043,10545,11112,11931,6263644,797550387,465542,23043,0,0,False
2026-09-12,ug,1,1,1,0,16,569,11,1,0,0,False
2026-09-12,uk,489,280,279,210,25185,1032009,3169,489,0,0,False
2026-09-12,und,9414,7847,3569,5845,2127910,79417328,328689,9414,0,0,False
2026-09-12,ur,1184,543,372,812,104769,6388014,28556,1184,0,0,False
2026-09-12,vi,373,280,183,190,41248,3974100,6039,373,0,0,False
2026-09-12,zh,4881,3082,2527,2354,569859,85028463,71095,4881,0,0,False
2026-09-12,zxx,40731,30894,12936,27795,13925102,474718829,1686540,40731,0,0,False
2026-09-13,<ALL>,1259578,414782,524001,735577,307405674,19545693513,37058412,1259578,0,0,False
2026-09-13,<NULL>,10,5,10,0,358,0,31,10,0,0,False
2026-09-13,am,28,17,13,15,273,8859,66,28,0,0,False
2026-09-13,ar,27508,11738,15327,12181,3064114,437902135,382136,27508,0,0,False
2026-09-13,art,4805,4123,4138,667,278996,12271016,18041,4805,0,0,False
2026-09-13,bg,43,30,32,11,1647,47421,123,43,0,0,False
2026-09-13,bn,51,38,34,17,702,55370,100,51,0,0,False
2026-09-13,bo,1,1,1,0,0,81,0,1,0,0,False
2026-09-13,ca,2602,1803,854,1748,287766,12538679,38449,2602,0,0,False
2026-09-13,ckb,55,31,37,18,596,23878,53,55,0,0,False
2026-09-13,cs,1029,648,426,603,112786,4308610,11716,1029,0,0,False
2026-09-13,cy,740,724,241,499,101122,4176244,16030,740,0,0,False
2026-09-13,da,944,849,420,524,289077,18363029,23524,944,0,0,False
2026-09-13,de,5715,3279,2367,3348,780879,32782635,95681,5715,0,0,False
2026-09-13,dv,78,29,22,56,550,106879,475,78,0,0,False
2026-09-13,el,685,283,304,381,24581,1307035,3818,685,0,0,False
2026-09-13,en,524784,203181,195986,328798,147861677,8464241030,15353037,524784,0,0,False
2026-09-13,es,89443,40070,32366,57077,21314806,1007992030,2541021,89443,0,0,False
2026-09-13,et,2321,2128,799,1522,351534,11549316,60270,2321,0,0,False
2026-09-13,eu,798,749,304,494,74720,6224604,11781,798,0,0,False
2026-09-13,fa,8538,3582,4654,3884,823078,30895123,42193,8538,0,0,False
2026-09-13,fi,891,645,437,454,64716,2955297,5849,891,0,0,False
2026-09-13,fr,36797,17813,13274,23523,6516488,509041348,866034,36797,0,0,False
2026-09-13,gu,35,19,20,15,456,42911,178,35,0,0,False
2026-09-13,hi,3489,1868,1357,2132,725533,43912448,110527,3489,0,0,False
2026-09-13,ht,1866,1754,921,945,310141,25510426,23148,1866,0,0,False
2026-09-13,hu,308,276,141,167,38690,1177571,9732,308,0,0,False
2026-09-13,hy,4,4,3,1,14,611,1,4,0,0,False
2026-09-13,in,21744,12106,9605,12139,5289431,268544259,918436,21744,0,0,False
2026-09-13,is,172,160,83,89,5868,204532,521,172,0,0,False
2026-09-13,it,5242,3256,2589,2653,564740,37971655,57177,5242,0,0,False
2026-09-13,iw,1202,554,590,612,142034,7480745,15911,1202,0,0,False
2026-09-13,ja,229514,85628,130675,98839,50010072,5219976052,6442000,229514,0,0,False
2026-09-13,ka,10,10,3,7,20,513,0,10,0,0,False
2026-09-13,km,12,7,9,3,67,6082,8,12,0,0,False
2026-09-13,kn,84,47,55,29,8732,418448,1036,84,0,0,False
2026-09-13,ko,34537,15208,12074,22463,5120345,431267331,1237417,34537,0,0,False
2026-09-13,lt,371,361,141,230,151638,7798150,13081,371,0,0,False
2026-09-13,lv,318,272,144,174,88010,3551701,5551,318,0,0,False
2026-09-13,ml,53,34,37,16,667,42711,47,53,0,0,False
2026-09-13,mr,158,83,77,81,7241,654949,2285,158,0,0,False
2026-09-13,my,123,29,102,21,705,11437,215,123,0,0,False
2026-09-13,ne,88,50,47,41,867,66135,153,88,0,0,False
2026-09-13,nl,2693,1807,1160,1533,357220,15370279,37000,2693,0,0,False
2026-09-13,no,646,565,333,313,82973,4355960,12136,646,0,0,False
2026-09-13,or,5,4,5,0,154,57695,9,5,0,0,False
2026-09-13,pa,40,24,15,25,889,59919,293,40,0,0,False
2026-09-13,pl,5348,2661,2388,2960,730555,40888921,80586,5348,0,0,False
2026-09-13,ps,111,63,73,38,1604,132678,204,111,0,0,False
2026-09-13,pt,72762,30052,31811,40951,24818455,933135248,2763491,72762,0,0,False
2026-09-13,qam,523,386,332,191,871,94926,149,523,0,0,False
2026-09-13,qct,20,19,19,1,35,3267,10,20,0,0,False
2026-09-13,qht,1461,1202,1134,327,76434,1901419,5240,1461,0,0,False
2026-09-13,qme,19099,16384,4977,14122,4116506,110967379,457517,19099,0,0,False
2026-09-13,qst,2760,2468,2292,468,141789,12694486,15922,2760,0,0,False
2026-09-13,ro,825,771,269,556,151144,9023498,21818,825,0,0,False
2026-09-13,ru,2099,1101,1310,789,278009,9866672,21866,2099,0,0,False
2026-09-13,sd,11,6,10,1,104,3781,39,11,0,0,False
2026-09-13,si,5,5,3,2,52,8892,1,5,0,0,False
2026-09-13,sl,385,304,176,209,73440,1476487,5474,385,0,0,False
2026-09-13,sr,234,146,95,139,12968,431879,1467,234,0,0,False
2026-09-13,sv,1999,1066,999,1000,379661,13601198,25639,1999,0,0,False
2026-09-13,ta,945,440,265,680,113420,8054491,26160,945,0,0,False
2026-09-13,te,329,181,105,224,27969,2985862,4581,329,0,0,False
2026-09-13,th,23866,8144,3237,20629,2872369,205135450,2314626,23866,0,0,False
2026-09-13,tl,6729,5144,2755,3974,1220262,60891458,162859,6729,0,0,False
2026-09-13,tr,31053,12803,14650,16403,7854156,781385676,518441,31053,0,0,False
2026-09-13,uk,570,315,301,269,26710,968173,2477,570,0,0,False
2026-09-13,und,13842,11434,4699,9143,2400044,80165544,428331,13842,0,0,False
2026-09-13,ur,1357,590,439,918,93542,6061184,30472,1357,0,0,False
2026-09-13,vi,394,287,190,204,42640,15375712,12256,394,0,0,False
2026-09-13,zh,6174,3734,3042,3132,633261,77731666,62630,6174,0,0,False
2026-09-13,zxx,56097,40303,16198,39899,16482701,547434427,1738866,56097,0,0,False
2026-09-14,<ALL>,1792336,505637,657211,1135125,317763673,20157754219,40444884,1792336,0,0,False
2026-09-14,<NULL>,31056,30081,31056,0,98,54,4,31056,0,0,False
2026-09-14,am,52,29,17,35,163,7628,33,52,0,0,False
2026-09-14,ar,33340,12862,17041,16299,2657631,435910256,298190,33340,0,0,False
2026-09-14,art,6369,5206,5476,893,86685,7025373,7504,6369,0,0,False
2026-09-14,bg,65,46,41,24,351,41965,10,65,0,0,False
2026-09-14,bn,91,48,64,27,1016,123803,158,91,0,0,False
2026-09-14,bo,2,2,1,1,6,262,1,2,0,0,False
2026-09-14,ca,3776,2390,1234,2542,265084,9757263,39265,3776,0,0,False
2026-09-14,ckb,54,34,36,18,504,17137,22,54,0,0,False
2026-09-14,cs,1414,812,503,911,82100,3256204,8585,1414,0,0,False
2026-09-14,cy,763,735,269,494,98228,5089930,10319,763,0,0,False
2026-09-14,da,1264,1082,432,832,177406,11381532,13149,1264,0,0,False
2026-09-14,de,8536,4094,3268,5268,886023,50247003,124735,8536,0,0,False
2026-09-14,dv,79,34,39,40,267,95222,241,79,0,0,False
2026-09-14,el,1008,338,338,670,22984,1787288,3818,1008,0,0,False
2026-09-14,en,735500,241766,229072,506428,153949033,8564346092,16740963,735500,0,0,False
2026-09-14,es,133158,50752,43224,89934,21494463,945955917,2670559,133158,0,0,False
2026-09-14,et,3375,2994,1037,2338,559916,22697632,73945,3375,0,0,False
2026-09-14,eu,964,867,348,616,77875,2095062,20561,964,0,0,False
2026-09-14,fa,10211,3823,5086,5125,808200,30542523,40879,10211,0,0,False
2026-09-14,fi,1275,878,508,767,112644,4403238,11979,1275,0,0,False
2026-09-14,fr,47264,19065,15808,31456,5192721,404903767,623871,47264,0,0,False
2026-09-14,gu,56,30,26,30,1222,200744,245,56,0,0,False
2026-09-14,hi,5944,2678,2150,3794,790584,42879704,162548,5944,0,0,False
2026-09-14,ht,2309,2150,991,1318,125300,4734432,14937,2309,0,0,False
2026-09-14,hu,435,398,163,272,17376,961308,1969,435,0,0,False
2026-09-14,hy,5,4,3,2,12,195,0,5,0,0,False
2026-09-14,in,30882,15220,12494,18388,5681163,276700388,971223,30882,0,0,False
2026-09-14,is,198,187,97,101,35973,745809,1715,198,0,0,False
2026-09-14,it,7778,4052,3499,4279,777497,47641688,78986,7778,0,0,False
2026-09-14,iw,2239,847,1012,1227,166167,8775991,19691,2239,0,0,False
2026-09-14,ja,293505,97587,143274,150231,53110081,5900232817,7841839,293505,0,0,False
2026-09-14,ka,3,3,0,3,0,0,0,3,0,0,False
2026-09-14,km,4,3,2,2,0,2,0,4,0,0,False
2026-09-14,kn,167,96,83,84,14248,913857,1154,167,0,0,False
2026-09-14,ko,49841,19266,16357,33484,4914152,424393454,1320836,49841,0,0,False
2026-09-14,lo,3,3,1,2,0,7,0,3,0,0,False
2026-09-14,lt,497,489,170,327,32424,738325,2954,497,0,0,False
2026-09-14,lv,439,310,229,210,18938,2144044,1489,439,0,0,False
2026-09-14,ml,75,38,42,33,973,54480,58,75,0,0,False
2026-09-14,mr,342,178,159,183,65247,2814977,7459,342,0,0,False
2026-09-14,my,53,30,31,22,87,5007,22,53,0,0,False
2026-09-14,ne,164,85,81,83,2158,155914,294,164,0,0,False
2026-09-14,nl,3615,2103,1428,2187,327237,15494617,41402,3615,0,0,False
2026-09-14,no,872,761,339,533,133614,8816634,8448,872,0,0,False
2026-09-14,or,16,12,13,3,2560,119276,360,16,0,0,False
2026-09-14,pa,56,27,26,30,1276,78671,500,56,0,0,False
2026-09-14,pl,7733,3239,2665,5068,795391,43216141,112179,7733,0,0,False
2026-09-14,ps,273,90,120,153,3895,238117,655,273,0,0,False
2026-09-14,pt,109441,38404,42151,67290,27366942,1007139034,3005452,109441,0,0,False
2026-09-14,qam,768,534,416,352,646,292301,190,768,0,0,False
2026-09-14,qct,58,42,47,11,92,10448,3,58,0,0,False
2026-09-14,qht,2039,1633,1494,545,11901,719873,2963,2039,0,0,False
2026-09-14,qme,26832,21950,5659,21173,4002077,108510443,402764,26832,0,0,False
2026-09-14,qst,3388,3036,2880,508,453197,17715214,31913,3388,0,0,False
2026-09-14,ro,901,830,339,562,76287,24167068,9216,901,0,0,False
2026-09-14,ru,3085,1461,1750,1335,210664,8773235,13358,3085,0,0,False
2026-09-14,sd,17,5,12,5,16,721,2,17,0,0,False
2026-09-14,si,22,13,10,12,64,4377,7,22,0,0,False
2026-09-14,sl,487,355,201,286,54754,1595378,6520,487,0,0,False
2026-09-14,sr,387,189,146,241,31273,989795,4132,387,0,0,False
2026-09-14,sv,2419,1205,935,1484,227337,10684633,23689,2419,0,0,False
2026-09-14,ta,1782,622,357,1425,176335,10896880,44390,1782,0,0,False
2026-09-14,te,721,393,170,551,50778,2675698,7153,721,0,0,False
2026-09-14,th,47356,11884,5186,42170,2963653,220752726,2656561,47356,0,0,False
2026-09-14,tl,10716,7544,3703,7013,1532011,51360525,249459,10716,0,0,False
2026-09-14,tr,43953,14747,19477,24476,7195881,624675486,484874,43953,0,0,False
2026-09-14,ug,1,1,1,0,3,645,0,1,0,0,False
2026-09-14,uk,1001,429,486,515,40302,1085848,5433,1001,0,0,False
2026-09-14,und,17635,14287,5148,12487,2104911,77598929,284112,17635,0,0,False
2026-09-14,ur,2940,909,856,2084,323937,11147050,89307,2940,0,0,False
2026-09-14,vi,730,506,344,386,79868,5773060,19016,730,0,0,False
2026-09-14,zh,8754,4846,4219,4535,678457,94868328,64384,8754,0,0,False
2026-09-14,zxx,79783,53687,20871,58912,16691314,594574774,1760232,79783,0,0,False
2026-09-15,<ALL>,1952018,481103,666420,1285598,293912019,18223786988,37374374,1952018,0,0,False
2026-09-15,<NULL>,49896,47846,49896,0,25,282,5,49896,0,0,False
2026-09-15,am,44,22,10,34,86,3144,28,44,0,0,False
2026-09-15,ar,36905,12272,19014,17891,3353950,461909377,481415,36905,0,0,False
2026-09-15,art,6622,5309,5554,1068,214216,17125589,24328,6622,0,0,False
2026-09-15,bg,76,46,38,38,702,13598,62,76,0,0,False
2026-09-15,bn,104,46,60,44,3267,562815,288,104,0,0,False
2026-09-15,ca,3841,2294,1090,2751,161935,13192986,24770,3841,0,0,False
2026-09-15,ckb,59,39,28,31,475,16893,42,59,0,0,False
2026-09-15,cs,1430,767,503,927,38368,2686217,3235,1430,0,0,False
2026-09-15,cy,806,789,276,530,88982,9079340,10036,806,0,0,False
2026-09-15,da,1015,903,338,677,223364,15677322,11537,1015,0,0,False
2026-09-15,de,8563,4054,2775,5788,950814,58007566,132201,8563,0,0,False
2026-09-15,dv,129,37,43,86,750,146906,312,129,0,0,False
2026-09-15,el,983,301,276,707,13561,712141,2421,983,0,0,False
2026-09-15,en,776823,221571,218689,558134,147536243,8025349482,16034722,776823,0,0,False
2026-09-15,es,138856,47881,40880,97976,20811867,877848204,2471662,138856,0,0,False
2026-09-15,et,3873,3447,1021,2852,338588,18636788,52590,3873,0,0,False
2026-09-15,eu,946,834,314,632,45088,2098995,4977,946,0,0,False
2026-09-15,fa,9238,3219,4415,4823,576551,21087649,28168,9238,0,0,False
2026-09-15,fi,1539,932,609,930,198607,5777459,20335,1539,0,0,False
2026-09-15,fr,47263,17378,15905,31358,4775602,384258832,580869,47263,0,0,False
2026-09-15,gu,45,25,25,20,795,62734,141,45,0,0,False
2026-09-15,hi,7054,2804,2113,4941,742845,48035256,143171,7054,0,0,False
2026-09-15,ht,2616,2435,1023,1593,347599,8144008,29591,2616,0,0,False
2026-09-15,hu,591,544,223,368,171640,7398039,10878,591,0,0,False
2026-09-15,hy,4,2,4,0,11,373,0,4,0,0,False
2026-09-15,in,33936,15541,12623,21313,5110111,208602343,931636,33936,0,0,False
2026-09-15,is,234,224,102,132,6371,261234,618,234,0,0,False
2026-09-15,it,6593,3586,2831,3762,601943,33595706,54798,6593,0,0,False
2026-09-15,iw,1949,712,758,1191,162730,7440891,17284,1949,0,0,False
2026-09-15,ja,346566,96456,153064,193502,46947025,5191486674,6989771,346566,0,0,False
2026-09-15,ka,12,11,4,8,33,773,8,12,0,0,False
2026-09-15,km,11,9,0,11,0,0,0,11,0,0,False
2026-09-15,kn,101,58,30,71,3380,246573,354,101,0,0,False
2026-09-15,ko,59893,19874,18206,41687,3586530,296117524,959028,59893,0,0,False
2026-09-15,lt,492,489,186,306,11484,510215,1048,492,0,0,False
2026-09-15,lv,416,262,169,247,13283,394038,912,416,0,0,False
2026-09-15,ml,56,29,36,20,1135,105590,79,56,0,0,False
2026-09-15,mr,416,169,150,266,64303,2268183,4198,416,0,0,False
2026-09-15,my,140,51,85,55,334,10559,122,140,0,0,False
2026-09-15,ne,152,90,93,59,1420,121913,200,152,0,0,False
2026-09-15,nl,4037,2055,1518,2519,224338,10540527,29029,4037,0,0,False
2026-09-15,no,945,857,341,604,78595,2101933,11908,945,0,0,False
2026-09-15,or,47,17,26,21,8130,324142,735,47,0,0,False
2026-09-15,pa,60,26,39,21,279,15646,80,60,0,0,False
2026-09-15,pl,8838,3304,2680,6158,658037,38414312,92363,8838,0,0,False
2026-09-15,ps,197,71,104,93,1727,109682,285,197,0,0,False
2026-09-15,pt,112489,36228,40678,71811,24966346,799501398,2860217,112489,0,0,False
2026-09-15,qam,689,494,336,353,2402,525025,874,689,0,0,False
2026-09-15,qct,28,23,22,6,45,2324,4,28,0,0,False
2026-09-15,qht,2354,1842,1667,687,54906,1670180,6641,2354,0,0,False
2026-09-15,qme,28608,23248,5050,23558,4117800,125668491,474101,28608,0,0,False
2026-09-15,qst,3673,3231,3031,642,208973,12807166,27682,3673,0,0,False
2026-09-15,ro,1357,1262,300,1057,93092,10648179,9009,1357,0,0,False
2026-09-15,ru,2892,1302,1536,1356,155396,5290585,12575,2892,0,0,False
2026-09-15,sd,12,9,5,7,1,194,0,12,0,0,False
2026-09-15,si,17,8,14,3,108,4367,8,17,0,0,False
2026-09-15,sl,412,291,158,254,26387,1270266,2189,412,0,0,False
2026-09-15,sr,525,229,198,327,36470,1324853,7569,525,0,0,False
2026-09-15,sv,1862,941,683,1179,85990,5249577,6238,1862,0,0,False
2026-09-15,ta,2159,613,360,1799,111196,6044080,28440,2159,0,0,False
2026-09-15,te,582,247,148,434,33821,3642016,5289,582,0,0,False
2026-09-15,th,75413,14016,6939,68474,2942359,217830645,2352693,75413,0,0,False
2026-09-15,tl,11627,7588,3734,7893,1003055,49622502,154168,11627,0,0,False
